Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
23,1,80.9,1.8,24.97,100,126,147,1.55,1074.0,2359.0,1285.0,134.3,0,4,3,0,1,10.7,3.5,3,55,2,0,1,8.6,0,1,5
25,0,43.1,1.62,16.42,100,161,177,1.04,837.0,1251.0,414.0,60.9,1,4,3,0,2,33.6,1.8,2,32,1,0,1,6.7,1,0,5
44,0,59.1,1.52,25.58,100,136,153,1.58,967.0,1677.0,710.0,105.7,3,5,2,0,3,18.4,2.7,3,67,2,0,1,8.2,0,0,0
26,0,54.0,1.53,23.07,100,148,179,1.14,844.0,1649.0,805.0,97.7,2,3,4,0,3,26.9,1.7,1,9,2,1,0,8.5,0,1,5
54,0,72.3,1.78,22.82,100,149,168,1.27,852.0,2195.0,1343.0,119.0,0,2,5,0,3,27.7,1.8,1,9,2,2,1,8.0,0,2,5
50,1,51.1,1.98,13.03,100,126,157,0.92,574.0,1404.0,830.0,82.8,3,2,4,0,0,28.0,2.4,1,9,0,2,0,6.9,0,0,5
59,1,89.4,1.72,30.22,100,152,183,1.08,813.0,2377.0,1564.0,229.0,3,3,4,3,1,24.5,3.2,1,9,1,0,1,7.4,0,0,5
41,1,51.5,1.8,15.9,100,126,157,1.09,680.0,1368.0,688.0,57.9,2,4,2,1,2,26.7,2.1,2,23,2,0,2,7.0,0,2,1
32,1,87.9,1.88,24.87,100,143,159,1.52,1195.0,2835.0,1640.0,145.0,0,5,2,0,2,11.6,3.5,3,37,0,0,0,6.4,1,1,5
49,0,42.0,1.52,18.18,100,130,146,1.1,644.0,1332.0,688.0,96.1,1,3,5,2,1,28.8,2.2,1,11,2,1,0,7.3,0,0,5
49,1,79.2,1.72,26.77,100,128,147,1.46,925.0,2147.0,1222.0,127.5,3,3,3,3,0,29.9,3.3,1,11,0,0,0,6.1,0,0,5
41,1,64.8,1.71,22.16,100,131,146,1.2,778.0,1985.0,1207.0,125.1,2,3,4,2,3,22.5,2.8,2,21,2,2,0,8.2,0,1,5
58,0,63.0,1.78,19.88,100,154,169,1.58,1095.0,1827.0,732.0,91.1,1,4,3,3,2,17.5,2.7,3,55,1,0,0,6.5,1,0,2
29,0,56.2,1.77,17.94,97,123,156,0.68,418.0,1785.0,1367.0,82.4,3,3,3,0,3,33.4,2.6,1,11,2,1,0,7.2,0,0,5
56,0,52.9,1.64,19.67,100,155,171,1.1,767.0,1786.0,1019.0,111.7,0,3,5,2,0,27.4,2.3,2,9,1,2,0,7.3,0,0,2
19,0,49.0,1.69,17.16,100,147,173,1.05,772.0,1499.0,727.0,77.2,3,3,3,0,3,29.2,2.4,1,2,2,2,0,6.7,0,1,5
20,1,128.2,1.84,37.87,100,132,152,0.83,603.0,3773.0,3170.0,209.8,1,3,4,0,3,26.2,2.3,1,7,2,1,0,7.6,0,0,5
54,1,83.6,1.86,24.16,100,142,160,1.54,1082.0,2819.0,1737.0,169.8,1,5,1,2,3,12.4,3.5,3,34,2,2,1,6.5,0,2,4
34,0,56.2,1.77,17.94,100,138,163,1.81,1249.0,1966.0,717.0,108.9,0,5,3,2,2,17.3,2.7,3,71,1,0,0,7.9,0,1,5
19,1,87.8,1.78,27.71,100,161,192,1.28,1133.0,2243.0,1110.0,122.2,0,2,5,3,3,23.6,3.3,1,3,1,1,3,5.7,0,2,1
19,1,85.9,1.85,25.1,100,156,176,1.66,1424.0,2674.0,1250.0,115.8,2,4,3,0,2,12.9,3.5,3,48,2,2,0,7.1,0,1,2
45,1,51.1,1.87,14.61,100,158,177,1.44,1126.0,1200.0,74.0,74.5,0,4,4,3,2,26.2,3.4,2,28,1,1,0,8.9,0,1,5
40,0,57.4,1.71,19.63,100,143,177,1.87,1337.0,1915.0,578.0,117.6,2,5,2,2,0,18.3,2.7,3,47,1,2,3,6.0,0,0,5
54,1,114.9,1.92,31.17,100,135,151,1.2,802.0,4080.0,3278.0,252.4,1,4,4,2,1,20.7,2.6,2,14,0,0,0,6.6,1,0,1
49,0,62.1,1.66,22.54,100,152,172,1.37,937.0,1676.0,739.0,100.1,1,3,4,0,0,31.3,1.8,2,13,0,1,3,7.8,0,1,5
50,1,57.1,1.91,15.65,100,131,156,1.09,707.0,1825.0,1118.0,82.9,3,4,2,0,3,29.5,2.7,2,12,2,1,1,7.2,0,0,5
18,1,68.1,1.8,21.02,100,153,183,1.1,926.0,2219.0,1293.0,84.3,3,4,3,1,1,25.4,3.3,2,30,2,0,0,7.4,0,0,5
36,1,69.2,1.65,25.42,99,126,156,1.23,852.0,1521.0,669.0,102.9,2,3,4,3,2,27.2,2.7,1,11,1,0,3,7.5,0,0,5
19,0,65.2,1.52,28.22,100,130,145,1.23,800.0,1617.0,817.0,84.5,0,3,3,3,3,30.6,2.4,1,1,1,1,0,7.6,0,1,1
43,1,108.6,1.73,36.29,100,150,173,1.33,988.0,2658.0,1670.0,191.2,0,2,5,3,2,28.5,2.2,1,11,0,2,0,8.4,0,0,5
49,0,40.0,1.65,14.69,100,148,168,1.03,686.0,1200.0,514.0,92.8,3,3,4,3,3,34.3,2.5,2,9,2,2,1,7.4,0,0,5
23,0,41.9,1.58,16.78,100,132,162,0.56,370.0,1428.0,1058.0,98.4,1,3,5,2,0,26.8,1.8,1,4,2,2,3,6.8,0,1,3
49,0,68.3,1.52,29.56,100,150,167,1.45,979.0,1763.0,784.0,86.8,2,4,2,3,1,29.4,1.8,2,10,1,2,2,7.7,0,1,5
21,1,88.4,1.6,34.53,99,121,155,1.71,1138.0,2876.0,1738.0,171.9,1,4,3,2,0,12.0,3.5,3,31,1,0,1,8.9,0,0,5
28,1,66.0,1.9,18.28,100,158,176,1.18,1025.0,1902.0,877.0,107.2,1,3,5,0,2,24.1,3.0,1,10,1,1,0,6.9,0,1,1
34,1,71.9,1.64,26.73,100,134,167,1.26,929.0,2420.0,1491.0,120.1,0,4,4,0,0,21.3,2.1,2,22,1,1,1,6.0,1,0,5
55,1,75.6,1.71,25.85,100,130,147,1.03,663.0,2067.0,1404.0,118.0,2,4,3,0,2,28.1,2.0,2,11,0,2,2,8.4,0,1,0
41,0,63.4,1.59,25.08,100,153,186,1.84,1267.0,2252.0,985.0,152.9,1,5,2,2,0,15.2,2.7,3,32,2,2,1,6.9,0,2,4
22,0,71.6,1.77,22.85,100,158,192,1.49,1177.0,2601.0,1424.0,155.1,3,3,3,2,2,30.3,1.8,1,10,2,0,1,4.8,0,0,5
51,0,57.4,1.77,18.32,100,123,144,1.08,598.0,1750.0,1152.0,96.3,3,4,4,0,0,31.6,2.1,2,13,1,2,0,7.8,0,0,3
23,1,83.8,1.99,21.16,100,130,164,1.79,1280.0,2244.0,964.0,136.9,0,4,4,3,1,11.0,3.5,3,55,0,1,3,6.8,0,0,5
39,0,55.9,1.71,19.12,100,148,171,1.95,1443.0,1329.0,-114.0,84.4,3,5,1,3,1,19.5,2.7,3,38,2,2,0,6.9,0,0,5
28,1,87.0,1.76,28.09,100,121,136,1.2,799.0,2159.0,1360.0,188.1,3,3,5,3,3,28.4,3.5,2,23,2,2,1,7.3,0,0,4
33,0,65.3,1.71,22.33,100,135,157,1.18,796.0,1920.0,1124.0,103.0,1,4,3,1,1,29.7,2.5,2,28,1,0,0,7.2,0,0,4
50,1,45.4,1.67,16.28,100,158,179,1.37,1071.0,1320.0,249.0,65.6,3,4,3,0,1,24.1,2.8,2,10,2,2,1,7.7,0,1,5
26,1,87.1,1.87,24.91,100,132,164,1.71,1241.0,2235.0,994.0,191.0,3,4,3,3,1,11.2,3.5,3,73,2,0,1,6.6,0,0,3
23,0,78.6,1.73,26.26,100,156,178,1.47,1147.0,2356.0,1209.0,110.2,1,4,4,0,0,32.3,1.5,2,32,0,2,0,7.8,0,1,4
33,0,78.0,1.71,26.67,100,136,151,1.08,734.0,2309.0,1575.0,114.8,0,3,4,0,1,26.3,2.1,1,1,1,2,3,6.7,0,0,2
46,0,58.0,1.53,24.78,100,140,165,1.83,1153.0,1843.0,690.0,103.9,0,4,3,0,2,18.4,2.7,3,25,1,0,0,7.7,0,0,5
20,0,71.3,1.69,24.96,100,163,195,1.28,1043.0,2183.0,1140.0,117.0,2,3,3,0,3,33.4,2.3,2,32,2,1,0,7.6,0,1,5
37,1,49.1,1.74,16.22,100,138,162,1.11,842.0,1474.0,632.0,70.5,3,3,3,0,1,22.3,2.6,2,15,1,0,3,6.1,0,1,5
53,0,78.3,1.65,28.76,100,126,143,1.24,703.0,1773.0,1070.0,200.0,1,3,4,3,0,33.7,1.6,1,6,2,2,1,8.1,0,0,2
36,0,57.3,1.64,21.3,100,157,178,1.13,887.0,2001.0,1114.0,134.3,2,4,3,2,1,25.3,1.8,2,32,2,2,0,6.5,0,0,5
43,0,48.4,1.61,18.67,100,127,157,1.28,732.0,1461.0,729.0,82.3,0,2,5,0,2,34.1,2.4,1,8,1,0,3,7.8,0,0,3
20,1,76.4,1.62,29.11,100,132,162,1.35,980.0,2360.0,1380.0,163.7,0,4,3,2,2,21.2,2.6,2,24,0,0,1,7.7,0,0,5
36,1,110.2,1.77,35.18,100,156,190,1.19,1021.0,3734.0,2713.0,216.6,1,2,4,2,2,26.5,3.4,1,5,1,2,1,8.8,0,1,5
37,0,72.9,1.76,23.53,100,121,152,1.21,732.0,2283.0,1551.0,178.8,2,3,3,1,1,27.5,1.9,2,16,1,0,1,6.8,0,0,5
49,1,82.1,1.86,23.73,100,160,176,1.87,1481.0,2534.0,1053.0,112.0,2,4,2,1,1,14.2,3.5,3,73,0,2,3,7.0,0,0,2
24,0,58.9,1.76,19.01,100,130,145,0.63,410.0,1875.0,1465.0,103.2,1,3,4,1,3,30.1,1.7,1,8,2,2,0,7.0,1,0,5
58,1,82.2,1.87,23.51,100,143,173,1.57,1111.0,2449.0,1338.0,117.4,1,4,3,0,2,10.7,3.5,3,27,2,0,0,6.7,0,0,3
50,1,96.7,1.72,32.69,100,125,151,1.46,903.0,2800.0,1897.0,142.2,2,3,4,1,1,25.7,2.7,2,16,2,2,0,7.8,0,1,5
57,1,81.4,1.86,23.53,100,145,164,1.8,1292.0,1955.0,663.0,97.0,0,5,2,3,1,12.0,3.5,3,65,2,0,0,5.4,0,0,5
56,1,107.8,1.73,36.02,100,126,145,1.09,680.0,2507.0,1827.0,192.9,3,3,5,3,2,26.6,2.8,2,21,1,0,3,5.9,1,0,3
35,0,65.8,1.62,25.07,100,158,181,1.0,790.0,1975.0,1185.0,104.5,0,4,2,0,1,33.8,1.5,2,17,2,2,0,5.9,0,2,5
57,0,68.5,1.56,28.15,100,138,161,1.45,900.0,2101.0,1201.0,125.2,1,4,3,0,2,29.1,1.6,2,27,1,0,3,8.0,1,0,5
18,0,63.9,1.59,25.28,100,125,142,1.87,1169.0,2141.0,972.0,134.5,2,4,3,2,2,16.4,2.7,3,58,0,2,3,9.0,0,0,5
28,1,76.3,1.62,29.07,100,162,195,1.16,1034.0,2303.0,1269.0,118.0,2,3,5,0,0,20.1,2.3,2,16,1,2,1,6.9,0,0,5
45,0,44.5,1.65,16.35,100,148,178,1.44,959.0,1200.0,241.0,96.6,3,3,4,3,1,30.7,1.6,1,8,0,2,1,7.1,0,2,5
42,0,50.7,1.75,16.56,100,162,192,1.29,940.0,1810.0,870.0,114.7,2,3,4,2,2,29.0,1.9,2,21,0,2,0,7.4,1,0,2
40,0,55.1,1.61,21.26,100,158,175,1.55,1224.0,1549.0,325.0,78.8,3,4,3,0,2,16.9,2.7,3,47,0,2,0,8.5,0,0,2
48,1,73.7,1.61,28.43,100,121,155,1.36,815.0,1757.0,942.0,177.9,0,4,3,3,0,21.8,3.6,2,8,2,0,1,6.1,0,0,5
47,1,55.6,1.77,17.75,100,138,153,1.2,820.0,1379.0,559.0,90.4,0,4,4,0,2,24.3,2.9,2,33,1,2,2,7.2,0,0,3
59,1,86.9,1.76,28.05,100,123,157,1.13,688.0,2013.0,1325.0,150.0,2,3,4,3,0,29.8,3.1,2,30,2,0,0,8.0,0,0,4
52,0,60.3,1.68,21.36,100,125,150,1.6,900.0,2037.0,1137.0,125.4,2,4,3,2,1,16.5,2.7,3,65,2,0,1,7.5,0,0,5
24,0,40.4,1.64,15.02,100,168,199,0.99,832.0,1367.0,535.0,75.4,1,2,5,0,1,31.0,1.9,1,5,0,1,1,7.5,0,0,0
33,0,78.5,1.66,28.49,100,156,178,1.29,1006.0,2197.0,1191.0,96.6,1,4,4,3,1,32.8,1.9,2,21,2,2,3,8.0,0,2,2
43,1,102.6,1.72,34.68,100,147,165,0.82,597.0,3234.0,2637.0,203.5,2,2,5,2,1,27.5,2.0,1,10,1,1,0,4.3,0,1,5
19,1,110.8,1.91,30.37,100,149,169,1.31,1074.0,2584.0,1510.0,132.9,2,2,5,3,1,23.3,2.9,1,9,1,0,0,7.7,0,0,5
18,0,60.9,1.79,19.01,100,126,148,1.11,699.0,1678.0,979.0,63.2,0,2,5,1,2,31.1,2.1,1,7,1,1,2,6.3,0,0,2
29,1,55.7,1.61,21.49,100,128,162,1.41,993.0,1851.0,858.0,110.0,2,3,4,2,2,28.7,2.3,1,10,2,0,3,5.2,0,1,5
22,1,110.5,1.92,29.98,100,144,161,1.16,919.0,3903.0,2984.0,246.4,1,3,4,2,3,20.2,3.3,2,8,2,0,0,7.5,1,0,5
54,1,55.2,1.71,18.88,100,152,182,0.77,579.0,1725.0,1146.0,106.5,0,2,4,0,2,24.4,2.8,1,6,1,0,0,8.4,1,0,5
49,1,46.5,1.72,15.72,100,120,137,1.4,832.0,1463.0,631.0,90.2,3,4,4,2,2,22.2,2.6,2,31,0,2,2,7.2,0,0,5
26,0,70.9,1.66,25.73,100,125,157,0.81,506.0,2143.0,1637.0,102.2,1,3,3,1,2,28.9,1.7,1,2,1,0,0,8.0,0,0,3
58,1,74.6,1.75,24.36,100,137,165,1.09,739.0,2487.0,1748.0,170.2,1,2,5,2,1,24.2,2.9,1,6,1,1,3,8.6,0,1,1
52,1,45.1,1.72,15.24,100,129,161,0.93,594.0,1389.0,795.0,74.9,0,2,5,0,1,27.5,3.3,1,5,1,1,1,8.3,0,0,2
36,1,99.9,1.99,25.23,100,147,163,1.33,1075.0,2319.0,1244.0,148.5,3,3,4,3,3,20.9,2.5,1,3,2,1,0,8.6,0,0,5
33,1,117.0,1.61,45.14,100,130,147,1.04,744.0,3293.0,2549.0,236.1,1,3,3,1,3,25.1,2.4,2,35,2,0,1,7.7,0,2,3
20,0,75.9,1.73,25.36,100,152,182,1.39,1056.0,2402.0,1346.0,123.1,2,4,3,0,0,30.6,2.1,2,20,1,1,1,7.1,0,0,5
37,0,71.2,1.64,26.47,98,120,143,1.11,666.0,2501.0,1835.0,160.6,1,3,5,2,1,29.9,1.7,2,28,2,2,1,5.4,1,0,5
41,1,78.8,1.72,26.64,100,132,150,1.01,660.0,2128.0,1468.0,136.5,0,4,3,0,0,27.3,3.1,2,32,2,1,2,6.8,0,0,5
50,1,50.6,1.69,17.72,100,156,171,1.31,1012.0,1592.0,580.0,87.8,0,2,5,1,2,23.8,3.0,1,4,0,1,0,6.5,1,1,2
41,1,82.5,1.79,25.75,100,139,157,1.69,1163.0,2550.0,1387.0,146.8,0,4,4,0,2,14.7,3.5,3,50,1,1,1,9.2,1,0,0
28,1,108.5,1.79,33.86,100,120,135,1.33,878.0,3377.0,2499.0,177.5,1,4,3,0,2,24.8,2.1,2,35,1,0,0,6.8,0,1,3
25,1,49.9,1.98,12.73,100,122,150,1.15,772.0,1419.0,647.0,75.3,3,3,3,0,2,25.7,2.1,2,11,0,2,2,7.4,0,0,3
53,1,125.1,1.91,34.29,100,137,167,0.52,353.0,3536.0,3183.0,183.8,2,2,5,0,0,28.3,3.1,1,9,2,0,2,7.6,0,2,5
55,0,79.7,1.66,28.92,100,160,194,1.06,763.0,2027.0,1264.0,129.5,0,2,5,3,2,27.8,1.9,1,6,0,2,3,7.3,0,1,3
57,1,126.8,1.63,47.72,100,133,155,0.96,632.0,3127.0,2495.0,192.9,3,2,5,3,3,20.8,2.1,1,4,1,0,0,8.7,0,2,1
37,0,54.6,1.57,22.15,100,150,171,1.31,982.0,1741.0,759.0,104.9,2,3,3,2,1,32.1,2.4,1,10,2,2,1,6.4,0,0,5
52,0,47.8,1.54,20.16,100,146,163,1.34,880.0,1465.0,585.0,74.7,0,3,3,1,3,29.8,1.9,2,23,0,2,0,7.5,1,0,2
42,1,97.9,1.91,26.84,100,136,167,1.01,680.0,3210.0,2530.0,241.0,2,3,3,2,0,29.0,2.8,2,14,1,2,1,6.3,0,0,3
52,0,63.1,1.54,26.61,100,165,180,1.36,1010.0,2168.0,1158.0,152.1,2,3,5,2,0,34.8,1.8,2,35,1,2,0,5.7,0,1,3
42,0,72.4,1.69,25.35,100,148,178,1.07,713.0,2127.0,1414.0,118.7,3,3,3,0,0,29.0,2.3,2,25,1,0,3,6.4,0,1,1
46,0,58.9,1.7,20.38,100,155,181,1.52,1060.0,2083.0,1023.0,131.5,2,4,3,2,2,17.1,2.7,3,27,1,0,0,7.0,1,2,5
35,0,50.4,1.6,19.69,100,156,189,1.03,803.0,1550.0,747.0,79.2,0,4,4,1,2,29.1,1.9,2,21,2,0,0,6.6,0,1,5
35,0,64.2,1.59,25.39,100,145,173,1.63,1182.0,1804.0,622.0,95.1,3,5,3,1,3,16.6,2.7,3,73,2,0,0,6.3,0,0,5
19,0,58.8,1.77,18.77,100,136,156,1.4,952.0,1397.0,445.0,96.8,1,2,5,3,3,32.8,2.7,1,5,1,1,0,5.6,0,2,5
52,1,105.2,1.62,40.09,100,141,161,1.36,949.0,3373.0,2424.0,139.0,1,3,3,1,2,27.6,3.2,1,6,1,2,0,6.9,0,2,0
33,0,45.9,1.5,20.4,100,144,171,0.92,662.0,1391.0,729.0,110.4,3,3,5,1,2,29.8,1.7,1,10,1,1,1,5.5,0,0,5
58,0,65.2,1.63,24.54,100,121,154,1.12,610.0,2089.0,1479.0,76.2,1,3,3,1,0,25.4,2.0,2,27,1,2,3,7.8,0,1,0
53,0,56.3,1.79,17.57,100,141,163,1.52,964.0,1615.0,651.0,96.7,2,5,1,0,2,16.5,2.7,3,74,0,0,3,7.4,0,0,3
50,1,90.0,1.7,31.14,98,124,140,0.81,497.0,2794.0,2297.0,148.6,0,2,5,1,2,22.9,2.7,1,9,0,0,0,5.8,0,1,5
21,0,60.0,1.7,20.76,97,123,138,1.97,1212.0,1470.0,258.0,151.8,2,5,2,3,2,19.1,2.7,3,30,1,1,1,6.7,0,0,0
50,1,51.5,1.71,17.61,100,155,184,1.48,1136.0,1604.0,468.0,75.2,3,2,5,0,0,20.9,2.9,1,3,0,1,0,6.5,0,1,5
31,0,63.1,1.64,23.46,100,125,140,1.54,962.0,1873.0,911.0,146.2,0,4,4,1,2,19.0,2.7,3,43,1,1,1,7.3,0,2,5
38,1,91.5,1.77,29.21,100,140,159,0.8,616.0,2425.0,1809.0,134.6,3,2,5,3,0,26.7,3.4,1,7,1,1,3,8.3,0,0,5
37,1,48.7,1.67,17.46,100,132,162,1.39,1009.0,1200.0,191.0,77.0,3,2,5,3,2,27.3,3.0,1,11,1,2,3,5.1,0,0,5
25,0,57.8,1.56,23.75,100,156,189,1.35,1053.0,1652.0,599.0,73.0,3,3,4,1,1,29.3,1.6,2,29,2,0,0,7.1,0,1,5
24,0,42.0,1.75,13.71,100,144,162,0.83,598.0,1277.0,679.0,61.2,2,3,3,0,3,31.8,2.3,1,6,2,2,1,6.8,0,0,3
20,1,128.4,1.92,34.83,100,145,162,0.63,502.0,3277.0,2775.0,165.1,0,2,5,3,0,26.1,2.0,1,4,2,0,2,7.7,0,0,3
34,0,74.2,1.57,30.1,100,158,189,1.47,1161.0,2340.0,1179.0,170.6,0,3,4,1,1,32.7,2.4,1,2,0,1,1,7.5,0,0,3
50,1,89.6,1.68,31.75,100,139,170,1.79,1232.0,2898.0,1666.0,207.7,0,5,3,2,3,12.2,3.5,3,81,2,1,3,6.2,0,0,2
29,1,125.9,2.0,31.48,100,152,178,1.36,1137.0,4282.0,3145.0,231.0,2,4,3,2,3,24.7,3.1,2,13,0,1,1,7.0,0,0,3
39,1,105.5,1.99,26.64,100,133,161,0.81,593.0,3179.0,2586.0,168.4,1,2,5,0,1,26.4,2.5,1,1,0,0,2,6.5,0,0,0
39,1,93.4,1.7,32.32,100,155,175,1.1,938.0,2553.0,1615.0,146.3,2,4,3,3,1,21.1,2.5,2,30,2,2,0,8.1,0,2,5
47,1,82.1,1.84,24.25,100,136,153,1.37,922.0,2944.0,2022.0,169.7,2,4,4,2,1,24.4,3.4,2,29,0,2,1,7.3,0,2,3
55,0,42.9,1.69,15.02,100,140,163,0.9,567.0,1517.0,950.0,96.0,3,2,4,2,2,34.7,2.4,1,3,2,1,1,8.9,0,2,4
55,1,128.4,1.68,45.49,100,165,184,1.13,923.0,4164.0,3241.0,270.7,0,4,4,2,1,20.4,2.6,2,31,2,2,3,6.9,0,2,3
25,1,112.4,1.96,29.26,100,135,166,1.42,1054.0,3882.0,2828.0,249.3,0,2,4,2,3,23.2,2.5,1,4,1,0,3,6.3,0,1,1
44,0,77.7,1.79,24.25,100,165,193,1.41,1047.0,2257.0,1210.0,123.2,1,3,4,0,1,28.1,2.2,1,10,2,1,1,5.5,1,0,5
44,1,89.3,1.99,22.55,100,135,152,1.4,936.0,2541.0,1605.0,164.3,1,4,2,0,3,26.3,2.0,2,21,2,0,1,5.2,0,0,5
51,0,70.3,1.55,29.26,100,139,154,1.4,876.0,2267.0,1391.0,164.0,3,3,4,2,1,26.1,1.6,1,4,0,1,1,5.7,0,2,3
38,0,59.1,1.72,19.98,100,148,182,1.07,792.0,1690.0,898.0,46.7,0,3,4,1,3,31.3,1.7,2,7,1,1,2,7.3,0,0,5
47,0,49.9,1.69,17.47,100,147,162,1.48,979.0,1753.0,774.0,100.0,1,3,4,2,1,26.0,1.7,2,17,2,2,0,7.5,0,2,0
50,1,101.7,1.67,36.47,100,127,144,0.53,333.0,2791.0,2458.0,131.7,1,2,4,3,1,20.9,2.9,1,11,0,1,0,5.7,0,2,5
45,1,93.0,1.91,25.49,100,143,175,1.03,729.0,2665.0,1936.0,131.3,0,3,3,1,1,27.3,3.7,2,15,2,2,0,7.9,1,0,2
50,1,87.4,1.6,34.14,100,122,146,0.77,465.0,2079.0,1614.0,119.6,2,2,4,3,3,23.2,3.1,1,5,2,2,3,6.5,0,0,2
22,0,55.1,1.61,21.26,100,144,161,1.62,1166.0,2042.0,876.0,121.4,1,4,4,2,1,19.9,2.7,3,67,0,0,1,7.4,0,0,5
36,1,123.7,1.69,43.31,100,138,160,1.3,987.0,4254.0,3267.0,226.0,0,4,3,2,1,20.4,2.1,2,8,0,0,3,8.9,0,0,5
21,0,61.3,1.57,24.87,100,152,180,1.94,1474.0,2090.0,616.0,129.2,1,4,3,2,1,17.2,2.7,3,67,0,0,2,8.2,0,0,4
52,1,72.3,1.94,19.21,100,121,153,1.46,874.0,2252.0,1378.0,121.2,3,3,4,1,0,21.1,2.9,2,32,1,2,0,6.7,0,1,2
34,0,69.2,1.53,29.56,100,134,163,1.36,911.0,1660.0,749.0,99.9,1,2,5,3,2,28.5,2.1,1,1,1,2,3,6.1,1,0,5
45,1,81.4,1.61,31.4,100,141,157,1.14,796.0,1879.0,1083.0,189.0,0,4,2,3,3,30.0,2.2,2,7,0,2,1,5.1,0,0,5
47,1,84.8,1.86,24.51,100,129,153,1.85,1181.0,2820.0,1639.0,160.9,1,5,1,2,1,14.4,3.5,3,66,2,1,1,6.3,0,1,5
46,1,55.1,1.72,18.62,100,137,153,1.43,970.0,1822.0,852.0,101.3,3,3,3,0,2,20.5,3.6,2,17,1,0,0,6.8,1,0,3
23,0,59.0,1.78,18.62,100,141,172,1.67,1177.0,1689.0,512.0,102.1,3,5,2,0,2,17.8,2.7,3,62,2,0,1,6.0,0,1,5
52,0,64.9,1.51,28.46,100,165,187,1.83,1359.0,2081.0,722.0,140.4,1,4,3,2,1,18.2,2.7,3,56,0,0,3,7.2,0,0,1
58,1,109.7,1.75,35.82,100,168,183,1.01,840.0,3533.0,2693.0,254.5,1,2,5,1,3,22.1,2.7,1,2,2,0,1,7.1,0,1,5
54,1,78.4,1.9,21.72,100,146,169,0.81,585.0,2659.0,2074.0,188.9,3,2,5,1,3,21.5,3.7,1,10,2,1,1,6.8,0,1,5
41,0,76.7,1.79,23.94,100,132,157,1.4,832.0,2391.0,1559.0,137.2,3,4,4,2,1,34.0,2.0,2,28,1,2,3,6.3,1,1,5
46,0,63.1,1.61,24.34,100,152,182,1.0,684.0,2266.0,1582.0,141.9,2,4,3,2,0,34.7,2.2,2,6,1,2,1,7.2,1,0,5
48,0,62.9,1.58,25.2,100,124,145,1.98,1105.0,2244.0,1139.0,118.8,2,4,3,2,0,20.0,2.7,3,62,1,2,3,7.4,0,0,5
52,1,85.6,1.74,28.27,100,145,169,1.84,1321.0,2672.0,1351.0,139.3,3,4,2,1,2,13.9,3.5,3,68,0,0,3,6.2,0,1,3
50,0,66.3,1.57,26.9,100,132,149,1.25,742.0,2232.0,1490.0,164.2,1,2,5,1,3,31.6,1.6,1,8,2,2,1,8.4,0,0,5
38,1,61.3,1.97,15.8,100,146,178,1.37,1100.0,2228.0,1128.0,119.5,0,3,5,2,2,23.5,2.8,1,11,2,1,3,6.9,0,0,5
49,0,44.1,1.65,16.2,100,133,160,1.16,694.0,1433.0,739.0,75.6,1,4,4,0,1,26.7,1.8,2,34,2,2,1,7.0,0,1,5
40,1,63.8,1.62,24.31,100,143,164,1.3,1022.0,2075.0,1053.0,118.1,1,2,5,2,0,20.8,3.4,1,2,0,0,0,8.0,0,0,2
50,0,55.4,1.55,23.06,100,122,140,1.85,1016.0,1415.0,399.0,71.3,2,4,2,3,1,18.5,2.7,3,75,1,0,0,7.2,0,0,5
20,0,74.7,1.58,29.92,100,166,193,1.04,863.0,1854.0,991.0,80.3,2,3,5,3,3,32.8,2.4,2,12,1,0,2,8.0,0,0,5
35,0,78.0,1.67,27.97,100,168,202,1.13,949.0,1865.0,916.0,129.7,2,4,2,3,2,33.3,2.5,2,22,2,0,3,7.3,0,1,3
42,0,57.5,1.67,20.62,100,149,164,1.14,764.0,1780.0,1016.0,105.2,3,2,4,0,1,34.1,2.4,1,6,1,1,3,6.4,1,1,2
59,0,60.7,1.73,20.28,100,154,176,1.03,714.0,1393.0,679.0,146.2,3,3,3,3,2,33.8,2.5,2,10,1,2,1,7.4,0,1,5
48,1,69.0,1.74,22.79,100,167,195,1.48,1223.0,2083.0,860.0,107.1,1,3,4,0,2,30.0,2.3,2,16,0,2,0,6.2,0,2,3
20,0,75.8,1.78,23.92,100,133,163,1.42,944.0,2816.0,1872.0,149.8,1,4,2,2,0,27.4,2.0,2,27,0,2,3,7.4,0,0,1
57,0,75.7,1.63,28.49,100,131,159,0.69,407.0,2576.0,2169.0,139.6,0,3,4,2,2,32.6,2.3,1,8,0,2,0,7.3,0,1,1
41,0,71.2,1.64,26.47,100,147,173,1.42,939.0,2216.0,1277.0,167.1,1,3,5,2,1,30.9,2.3,2,16,2,2,3,6.8,0,0,5
49,1,85.0,1.68,30.12,100,163,196,1.82,1468.0,2081.0,613.0,184.8,1,4,3,3,1,11.3,3.5,3,34,2,0,1,6.9,0,0,1
